date,SKU,demand,stock_level,lead_time,reorder_point
2021-04-12,SKU_C,46,165,5,100
2021-04-13,SKU_C,37,119,5,100
2021-04-14,SKU_C,39,282,5,100
2021-04-15,SKU_C,46,243,5,100
2021-04-16,SKU_C,38,197,5,100
2021-04-17,SKU_C,45,159,5,100
2021-04-18,SKU_C,36,114,5,100
2021-04-19,SKU_C,47,278,5,100
2021-04-20,SKU_C,37,231,5,100
2021-04-21,SKU_C,46,194,5,100
2021-04-22,SKU_C,46,148,5,100
2021-04-23,SKU_C,39,102,5,100
2021-04-24,SKU_C,46,263,5,100
2021-04-25,SKU_C,44,217,5,100
2021-04-26,SKU_C,40,173,5,100
2021-04-27,SKU_C,37,133,5,100
2021-04-28,SKU_C,33,296,5,100
2021-04-29,SKU_C,44,263,5,100
2021-04-30,SKU_C,34,219,5,100
2021-05-01,SKU_C,43,185,5,100
2021-05-02,SKU_C,41,142,5,100
2021-05-03,SKU_C,45,101,5,100
2021-05-04,SKU_C,40,256,5,100
2021-05-05,SKU_C,40,216,5,100
2021-05-06,SKU_C,45,176,5,100
2021-05-07,SKU_C,43,131,5,100
2021-05-08,SKU_C,43,288,5,100
2021-05-09,SKU_C,44,245,5,100
2021-05-10,SKU_C,34,201,5,100
2021-05-11,SKU_C,45,167,5,100
2021-05-12,SKU_C,44,122,5,100
2021-05-13,SKU_C,36,278,5,100
2021-05-14,SKU_C,40,242,5,100
2021-05-15,SKU_C,41,202,5,100
2021-05-16,SKU_C,40,161,5,100
2021-05-17,SKU_C,42,121,5,100
2021-05-18,SKU_C,48,279,5,100
2021-05-19,SKU_C,46,231,5,100
2021-05-20,SKU_C,34,185,5,100
2021-05-21,SKU_C,43,151,5,100
2021-05-22,SKU_C,47,108,5,100
2021-05-23,SKU_C,42,261,5,100
2021-05-24,SKU_C,45,219,5,100
2021-05-25,SKU_C,50,174,5,100
2021-05-26,SKU_C,45,124,5,100
2021-05-27,SKU_C,41,279,5,100
2021-05-28,SKU_C,45,238,5,100
2021-05-29,SKU_C,40,193,5,100
2021-05-30,SKU_C,39,153,5,100
2021-05-31,SKU_C,37,114,5,100
2021-06-01,SKU_C,47,277,5,100
2021-06-02,SKU_C,35,230,5,100
2021-06-03,SKU_C,46,195,5,100
2021-06-04,SKU_C,41,149,5,100
2021-06-05,SKU_C,31,108,5,100
2021-06-06,SKU_C,40,277,5,100
2021-06-07,SKU_C,27,237,5,100
2021-06-08,SKU_C,41,210,5,100
2021-06-09,SKU_C,42,169,5,100
2021-06-10,SKU_C,34,127,5,100
2021-06-11,SKU_C,38,293,5,100
2021-06-12,SKU_C,47,255,5,100
2021-06-13,SKU_C,34,208,5,100
2021-06-14,SKU_C,32,174,5,100
2021-06-15,SKU_C,44,142,5,100
2021-06-16,SKU_C,46,298,5,100
2021-06-17,SKU_C,36,252,5,100
2021-06-18,SKU_C,41,216,5,100
2021-06-19,SKU_C,43,175,5,100
2021-06-20,SKU_C,32,132,5,100
2021-06-21,SKU_C,33,300,5,100
2021-06-22,SKU_C,42,267,5,100
2021-06-23,SKU_C,44,225,5,100
2021-06-24,SKU_C,38,181,5,100
2021-06-25,SKU_C,31,143,5,100
2021-06-26,SKU_C,45,112,5,100
2021-06-27,SKU_C,32,267,5,100
2021-06-28,SKU_C,33,235,5,100
2021-06-29,SKU_C,36,202,5,100
2021-06-30,SKU_C,42,166,5,100
2021-07-01,SKU_C,38,124,5,100
2021-07-02,SKU_C,36,286,5,100
2021-07-03,SKU_C,36,250,5,100
2021-07-04,SKU_C,34,214,5,100
2021-07-05,SKU_C,36,180,5,100
2021-07-06,SKU_C,21,144,5,100
2021-07-07,SKU_C,32,123,5,100
2021-07-08,SKU_C,34,291,5,100
2021-07-09,SKU_C,27,257,5,100
2021-07-10,SKU_C,35,230,5,100
2021-07-11,SKU_C,31,195,5,100
2021-07-12,SKU_C,41,164,5,100
2021-07-13,SKU_C,40,123,5,100
2021-07-14,SKU_C,30,283,5,100
2021-07-15,SKU_C,31,253,5,100
2021-07-16,SKU_C,31,222,5,100
2021-07-17,SKU_C,29,191,5,100
2021-07-18,SKU_C,32,162,5,100
2021-07-19,SKU_C,27,130,5,100
2021-07-20,SKU_C,25,103,5,100
2021-07-21,SKU_C,34,278,5,100
2021-07-22,SKU_C,34,244,5,100
2021-07-23,SKU_C,27,210,5,100
2021-07-24,SKU_C,35,183,5,100
2021-07-25,SKU_C,27,148,5,100
2021-07-26,SKU_C,31,121,5,100
2021-07-27,SKU_C,34,290,5,100
2021-07-28,SKU_C,30,256,5,100
2021-07-29,SKU_C,32,226,5,100
2021-07-30,SKU_C,27,194,5,100
2021-07-31,SKU_C,28,167,5,100
2021-08-01,SKU_C,28,139,5,100
2021-08-02,SKU_C,25,111,5,100
2021-08-03,SKU_C,28,286,5,100
2021-08-04,SKU_C,21,258,5,100
2021-08-05,SKU_C,26,237,5,100
2021-08-06,SKU_C,27,211,5,100
2021-08-07,SKU_C,27,184,5,100
2021-08-08,SKU_C,27,157,5,100
2021-08-09,SKU_C,28,130,5,100
2021-08-10,SKU_C,30,102,5,100
2021-08-11,SKU_C,32,272,5,100
2021-08-12,SKU_C,25,240,5,100
2021-08-13,SKU_C,22,215,5,100
2021-08-14,SKU_C,22,193,5,100
2021-08-15,SKU_C,25,171,5,100
2021-08-16,SKU_C,26,146,5,100
2021-08-17,SKU_C,23,120,5,100
2021-08-18,SKU_C,21,297,5,100
2021-08-19,SKU_C,25,276,5,100
2021-08-20,SKU_C,28,251,5,100
2021-08-21,SKU_C,30,223,5,100
2021-08-22,SKU_C,24,193,5,100
2021-08-23,SKU_C,25,169,5,100
2021-08-24,SKU_C,22,144,5,100
2021-08-25,SKU_C,26,122,5,100
2021-08-26,SKU_C,22,296,5,100
2021-08-27,SKU_C,29,274,5,100
2021-08-28,SKU_C,17,245,5,100
2021-08-29,SKU_C,24,228,5,100
2021-08-30,SKU_C,27,204,5,100
2021-08-31,SKU_C,27,177,5,100
2021-09-01,SKU_C,39,150,5,100
2021-09-02,SKU_C,27,111,5,100
2021-09-03,SKU_C,21,284,5,100
2021-09-04,SKU_C,25,263,5,100
2021-09-05,SKU_C,17,238,5,100
2021-09-06,SKU_C,25,221,5,100
2021-09-07,SKU_C,21,196,5,100
2021-09-08,SKU_C,30,175,5,100
2021-09-09,SKU_C,23,145,5,100
2021-09-10,SKU_C,25,122,5,100
2021-09-11,SKU_C,22,297,5,100
2021-09-12,SKU_C,34,275,5,100
2021-09-13,SKU_C,23,241,5,100
2021-09-14,SKU_C,34,218,5,100
2021-09-15,SKU_C,29,184,5,100
2021-09-16,SKU_C,27,155,5,100
2021-09-17,SKU_C,27,128,5,100
2021-09-18,SKU_C,27,101,5,100
2021-09-19,SKU_C,15,274,5,100
2021-09-20,SKU_C,23,259,5,100
2021-09-21,SKU_C,29,236,5,100
2021-09-22,SKU_C,25,207,5,100
2021-09-23,SKU_C,18,182,5,100
2021-09-24,SKU_C,24,164,5,100
2021-09-25,SKU_C,33,140,5,100
2021-09-26,SKU_C,31,107,5,100
2021-09-27,SKU_C,24,276,5,100
2021-09-28,SKU_C,29,252,5,100
2021-09-29,SKU_C,23,223,5,100
2021-09-30,SKU_C,16,200,5,100
2021-10-01,SKU_C,20,184,5,100
2021-10-02,SKU_C,33,164,5,100
2021-10-03,SKU_C,23,131,5,100
2021-10-04,SKU_C,24,108,5,100
2021-10-05,SKU_C,23,284,5,100
2021-10-06,SKU_C,34,261,5,100
2021-10-07,SKU_C,33,227,5,100
2021-10-08,SKU_C,36,194,5,100
2021-10-09,SKU_C,24,158,5,100
2021-10-10,SKU_C,26,134,5,100
2021-10-11,SKU_C,17,108,5,100
2021-10-12,SKU_C,32,291,5,100
2021-10-13,SKU_C,19,259,5,100
2021-10-14,SKU_C,26,240,5,100
2021-10-15,SKU_C,20,214,5,100
2021-10-16,SKU_C,22,194,5,100
2021-10-17,SKU_C,21,172,5,100
2021-10-18,SKU_C,22,151,5,100
2021-10-19,SKU_C,23,129,5,100
2021-10-20,SKU_C,23,106,5,100
2021-10-21,SKU_C,30,283,5,100
2021-10-22,SKU_C,20,253,5,100
2021-10-23,SKU_C,27,233,5,100
2021-10-24,SKU_C,32,206,5,100
2021-10-25,SKU_C,23,174,5,100
2021-10-26,SKU_C,22,151,5,100
2021-10-27,SKU_C,25,129,5,100
2021-10-28,SKU_C,32,104,5,100
2021-10-29,SKU_C,27,272,5,100
2021-10-30,SKU_C,24,245,5,100
2021-10-31,SKU_C,29,221,5,100
2021-11-01,SKU_C,21,192,5,100
2021-11-02,SKU_C,30,171,5,100
2021-11-03,SKU_C,29,141,5,100
2021-11-04,SKU_C,25,112,5,100
2021-11-05,SKU_C,23,287,5,100
2021-11-06,SKU_C,22,264,5,100
2021-11-07,SKU_C,30,242,5,100
2021-11-08,SKU_C,33,212,5,100
2021-11-09,SKU_C,24,179,5,100
2021-11-10,SKU_C,30,155,5,100
2021-11-11,SKU_C,17,125,5,100
2021-11-12,SKU_C,25,108,5,100
2021-11-13,SKU_C,28,283,5,100
2021-11-14,SKU_C,23,255,5,100
2021-11-15,SKU_C,23,232,5,100
2021-11-16,SKU_C,25,209,5,100
2021-11-17,SKU_C,30,184,5,100
2021-11-18,SKU_C,27,154,5,100
2021-11-19,SKU_C,17,127,5,100
2021-11-20,SKU_C,18,110,5,100
2021-11-21,SKU_C,26,292,5,100
2021-11-22,SKU_C,31,266,5,100
2021-11-23,SKU_C,15,235,5,100
2021-11-24,SKU_C,27,220,5,100
2021-11-25,SKU_C,27,193,5,100
2021-11-26,SKU_C,36,166,5,100
2021-11-27,SKU_C,28,130,5,100
2021-11-28,SKU_C,32,102,5,100
2021-11-29,SKU_C,31,270,5,100
2021-11-30,SKU_C,20,239,5,100
2021-12-01,SKU_C,34,219,5,100
2021-12-02,SKU_C,32,185,5,100
2021-12-03,SKU_C,33,153,5,100
2021-12-04,SKU_C,50,120,5,100
2021-12-05,SKU_C,21,270,5,100
2021-12-06,SKU_C,40,249,5,100
2021-12-07,SKU_C,30,209,5,100
2021-12-08,SKU_C,33,179,5,100
2021-12-09,SKU_C,31,146,5,100
2021-12-10,SKU_C,30,115,5,100
2021-12-11,SKU_C,29,285,5,100
2021-12-12,SKU_C,34,256,5,100
2021-12-13,SKU_C,25,222,5,100
2021-12-14,SKU_C,36,197,5,100
2021-12-15,SKU_C,31,161,5,100
2021-12-16,SKU_C,27,130,5,100
2021-12-17,SKU_C,31,103,5,100
2021-12-18,SKU_C,39,272,5,100
2021-12-19,SKU_C,31,233,5,100
2021-12-20,SKU_C,35,202,5,100
2021-12-21,SKU_C,30,167,5,100
2021-12-22,SKU_C,38,137,5,100
2021-12-23,SKU_C,37,299,5,100
2021-12-24,SKU_C,43,262,5,100
2021-12-25,SKU_C,34,219,5,100
2021-12-26,SKU_C,38,185,5,100
2021-12-27,SKU_C,35,147,5,100
2021-12-28,SKU_C,41,112,5,100
2021-12-29,SKU_C,32,271,5,100
2021-12-30,SKU_C,39,239,5,100
2021-12-31,SKU_C,35,200,5,100
2022-01-01,SKU_C,35,165,5,100
2022-01-02,SKU_C,36,130,5,100
2022-01-03,SKU_C,37,294,5,100
2022-01-04,SKU_C,36,257,5,100
2022-01-05,SKU_C,37,221,5,100
2022-01-06,SKU_C,44,184,5,100
2022-01-07,SKU_C,42,140,5,100
2022-01-08,SKU_C,41,298,5,100
2022-01-09,SKU_C,35,257,5,100
2022-01-10,SKU_C,33,222,5,100
2022-01-11,SKU_C,42,189,5,100
2022-01-12,SKU_C,42,147,5,100
2022-01-13,SKU_C,45,105,5,100
2022-01-14,SKU_C,35,260,5,100
2022-01-15,SKU_C,37,225,5,100
2022-01-16,SKU_C,30,188,5,100
2022-01-17,SKU_C,37,158,5,100
2022-01-18,SKU_C,44,121,5,100
2022-01-19,SKU_C,37,277,5,100
2022-01-20,SKU_C,42,240,5,100
2022-01-21,SKU_C,38,198,5,100
2022-01-22,SKU_C,41,160,5,100
2022-01-23,SKU_C,34,119,5,100
2022-01-24,SKU_C,40,285,5,100
2022-01-25,SKU_C,25,245,5,100
2022-01-26,SKU_C,39,220,5,100
2022-01-27,SKU_C,32,181,5,100
2022-01-28,SKU_C,46,149,5,100
2022-01-29,SKU_C,44,103,5,100
2022-01-30,SKU_C,43,259,5,100
2022-01-31,SKU_C,48,216,5,100
2022-02-01,SKU_C,36,168,5,100
2022-02-02,SKU_C,50,132,5,100
2022-02-03,SKU_C,46,282,5,100
2022-02-04,SKU_C,40,236,5,100
2022-02-05,SKU_C,47,196,5,100
2022-02-06,SKU_C,36,149,5,100
2022-02-07,SKU_C,38,113,5,100
2022-02-08,SKU_C,39,275,5,100
2022-02-09,SKU_C,40,236,5,100
2022-02-10,SKU_C,37,196,5,100
2022-02-11,SKU_C,49,159,5,100
2022-02-12,SKU_C,41,110,5,100
2022-02-13,SKU_C,44,269,5,100
2022-02-14,SKU_C,40,225,5,100
2022-02-15,SKU_C,34,185,5,100
2022-02-16,SKU_C,44,151,5,100
2022-02-17,SKU_C,34,107,5,100
2022-02-18,SKU_C,43,273,5,100
2022-02-19,SKU_C,37,230,5,100
2022-02-20,SKU_C,54,193,5,100
2022-02-21,SKU_C,48,139,5,100
2022-02-22,SKU_C,44,291,5,100
2022-02-23,SKU_C,50,247,5,100
2022-02-24,SKU_C,40,197,5,100
2022-02-25,SKU_C,47,157,5,100
2022-02-26,SKU_C,45,110,5,100
2022-02-27,SKU_C,46,265,5,100
2022-02-28,SKU_C,51,219,5,100
2022-03-01,SKU_C,48,168,5,100
2022-03-02,SKU_C,46,120,5,100
2022-03-03,SKU_C,36,274,5,100
2022-03-04,SKU_C,40,238,5,100
2022-03-05,SKU_C,44,198,5,100
2022-03-06,SKU_C,45,154,5,100
2022-03-07,SKU_C,39,109,5,100
2022-03-08,SKU_C,57,270,5,100
2022-03-09,SKU_C,53,213,5,100
2022-03-10,SKU_C,48,160,5,100
2022-03-11,SKU_C,46,112,5,100
2022-03-12,SKU_C,44,266,5,100
2022-03-13,SKU_C,41,222,5,100
2022-03-14,SKU_C,46,181,5,100
2022-03-15,SKU_C,47,135,5,100
2022-03-16,SKU_C,40,288,5,100
2022-03-17,SKU_C,47,248,5,100
2022-03-18,SKU_C,45,201,5,100
2022-03-19,SKU_C,36,156,5,100
2022-03-20,SKU_C,42,120,5,100
2022-03-21,SKU_C,44,278,5,100
2022-03-22,SKU_C,55,234,5,100
2022-03-23,SKU_C,49,179,5,100
2022-03-24,SKU_C,39,130,5,100
2022-03-25,SKU_C,49,291,5,100
2022-03-26,SKU_C,38,242,5,100
2022-03-27,SKU_C,52,204,5,100
2022-03-28,SKU_C,44,152,5,100
2022-03-29,SKU_C,46,108,5,100
2022-03-30,SKU_C,53,262,5,100
2022-03-31,SKU_C,40,209,5,100
2022-04-01,SKU_C,39,169,5,100
2022-04-02,SKU_C,43,130,5,100
2022-04-03,SKU_C,51,287,5,100
2022-04-04,SKU_C,39,236,5,100
2022-04-05,SKU_C,32,197,5,100
2022-04-06,SKU_C,44,165,5,100
2022-04-07,SKU_C,49,121,5,100
2022-04-08,SKU_C,52,272,5,100
2022-04-09,SKU_C,44,220,5,100
2022-04-10,SKU_C,44,176,5,100
2022-04-11,SKU_C,52,132,5,100
2022-04-12,SKU_C,37,280,5,100
2022-04-13,SKU_C,44,243,5,100
2022-04-14,SKU_C,47,199,5,100
2022-04-15,SKU_C,48,152,5,100
2022-04-16,SKU_C,44,104,5,100
2022-04-17,SKU_C,46,260,5,100
2022-04-18,SKU_C,34,214,5,100
2022-04-19,SKU_C,43,180,5,100
2022-04-20,SKU_C,48,137,5,100
2022-04-21,SKU_C,41,289,5,100
2022-04-22,SKU_C,46,248,5,100
2022-04-23,SKU_C,48,202,5,100
2022-04-24,SKU_C,44,154,5,100
2022-04-25,SKU_C,46,110,5,100
2022-04-26,SKU_C,41,264,5,100
2022-04-27,SKU_C,44,223,5,100
2022-04-28,SKU_C,48,179,5,100
2022-04-29,SKU_C,46,131,5,100
2022-04-30,SKU_C,42,285,5,100
2022-05-01,SKU_C,46,243,5,100
2022-05-02,SKU_C,49,197,5,100
2022-05-03,SKU_C,35,148,5,100
2022-05-04,SKU_C,51,113,5,100
2022-05-05,SKU_C,43,262,5,100
2022-05-06,SKU_C,47,219,5,100
2022-05-07,SKU_C,51,172,5,100
2022-05-08,SKU_C,38,121,5,100
2022-05-09,SKU_C,41,283,5,100
2022-05-10,SKU_C,43,242,5,100
2022-05-11,SKU_C,40,199,5,100
2022-05-12,SKU_C,53,159,5,100
2022-05-13,SKU_C,40,106,5,100
2022-05-14,SKU_C,41,266,5,100
2022-05-15,SKU_C,45,225,5,100
2022-05-16,SKU_C,38,180,5,100
2022-05-17,SKU_C,42,142,5,100
2022-05-18,SKU_C,45,300,5,100
2022-05-19,SKU_C,42,255,5,100
2022-05-20,SKU_C,43,213,5,100
2022-05-21,SKU_C,41,170,5,100
2022-05-22,SKU_C,36,129,5,100
2022-05-23,SKU_C,45,293,5,100
2022-05-24,SKU_C,52,248,5,100
2022-05-25,SKU_C,43,196,5,100
2022-05-26,SKU_C,44,153,5,100
2022-05-27,SKU_C,46,109,5,100
2022-05-28,SKU_C,36,263,5,100
2022-05-29,SKU_C,51,227,5,100
2022-05-30,SKU_C,43,176,5,100
2022-05-31,SKU_C,50,133,5,100
2022-06-01,SKU_C,38,283,5,100
2022-06-02,SKU_C,51,245,5,100
2022-06-03,SKU_C,45,194,5,100
2022-06-04,SKU_C,44,149,5,100
2022-06-05,SKU_C,42,105,5,100
2022-06-06,SKU_C,40,263,5,100
2022-06-07,SKU_C,47,223,5,100
2022-06-08,SKU_C,41,176,5,100
2022-06-09,SKU_C,31,135,5,100
2022-06-10,SKU_C,35,104,5,100
2022-06-11,SKU_C,39,269,5,100
2022-06-12,SKU_C,42,230,5,100
2022-06-13,SKU_C,40,188,5,100
2022-06-14,SKU_C,46,148,5,100
2022-06-15,SKU_C,30,102,5,100
2022-06-16,SKU_C,40,272,5,100
2022-06-17,SKU_C,30,232,5,100
2022-06-18,SKU_C,43,202,5,100
2022-06-19,SKU_C,39,159,5,100
2022-06-20,SKU_C,41,120,5,100
2022-06-21,SKU_C,34,279,5,100
2022-06-22,SKU_C,45,245,5,100
2022-06-23,SKU_C,44,200,5,100
2022-06-24,SKU_C,41,156,5,100
2022-06-25,SKU_C,37,115,5,100
2022-06-26,SKU_C,41,278,5,100
2022-06-27,SKU_C,34,237,5,100
2022-06-28,SKU_C,42,203,5,100
2022-06-29,SKU_C,46,161,5,100
2022-06-30,SKU_C,43,115,5,100
2022-07-01,SKU_C,33,272,5,100
2022-07-02,SKU_C,39,239,5,100
2022-07-03,SKU_C,30,200,5,100
2022-07-04,SKU_C,39,170,5,100
2022-07-05,SKU_C,39,131,5,100
2022-07-06,SKU_C,27,292,5,100
2022-07-07,SKU_C,30,265,5,100
2022-07-08,SKU_C,35,235,5,100
2022-07-09,SKU_C,34,200,5,100
2022-07-10,SKU_C,30,166,5,100
2022-07-11,SKU_C,37,136,5,100
2022-07-12,SKU_C,37,299,5,100
2022-07-13,SKU_C,34,262,5,100
2022-07-14,SKU_C,31,228,5,100
2022-07-15,SKU_C,40,197,5,100
2022-07-16,SKU_C,43,157,5,100
2022-07-17,SKU_C,32,114,5,100
2022-07-18,SKU_C,31,282,5,100
2022-07-19,SKU_C,37,251,5,100
2022-07-20,SKU_C,32,214,5,100
2022-07-21,SKU_C,33,182,5,100
2022-07-22,SKU_C,37,149,5,100
2022-07-23,SKU_C,24,112,5,100
2022-07-24,SKU_C,40,288,5,100
2022-07-25,SKU_C,34,248,5,100
2022-07-26,SKU_C,31,214,5,100
2022-07-27,SKU_C,33,183,5,100
2022-07-28,SKU_C,33,150,5,100
2022-07-29,SKU_C,24,117,5,100
2022-07-30,SKU_C,40,293,5,100
2022-07-31,SKU_C,33,253,5,100
2022-08-01,SKU_C,34,220,5,100
2022-08-02,SKU_C,37,186,5,100
2022-08-03,SKU_C,27,149,5,100
2022-08-04,SKU_C,34,122,5,100
2022-08-05,SKU_C,30,288,5,100
2022-08-06,SKU_C,36,258,5,100
2022-08-07,SKU_C,21,222,5,100
2022-08-08,SKU_C,31,201,5,100
2022-08-09,SKU_C,28,170,5,100
2022-08-10,SKU_C,33,142,5,100
2022-08-11,SKU_C,33,109,5,100
2022-08-12,SKU_C,27,276,5,100
2022-08-13,SKU_C,27,249,5,100
2022-08-14,SKU_C,30,222,5,100
2022-08-15,SKU_C,26,192,5,100
2022-08-16,SKU_C,35,166,5,100
2022-08-17,SKU_C,28,131,5,100
2022-08-18,SKU_C,16,103,5,100
2022-08-19,SKU_C,28,287,5,100
2022-08-20,SKU_C,25,259,5,100
2022-08-21,SKU_C,22,234,5,100
2022-08-22,SKU_C,23,212,5,100
2022-08-23,SKU_C,30,189,5,100
2022-08-24,SKU_C,36,159,5,100
2022-08-25,SKU_C,31,123,5,100
2022-08-26,SKU_C,26,292,5,100
2022-08-27,SKU_C,31,266,5,100
2022-08-28,SKU_C,27,235,5,100
2022-08-29,SKU_C,26,208,5,100
2022-08-30,SKU_C,23,182,5,100
2022-08-31,SKU_C,20,159,5,100
2022-09-01,SKU_C,27,139,5,100
2022-09-02,SKU_C,30,112,5,100
2022-09-03,SKU_C,28,282,5,100
2022-09-04,SKU_C,26,254,5,100
2022-09-05,SKU_C,24,228,5,100
2022-09-06,SKU_C,31,204,5,100
2022-09-07,SKU_C,22,173,5,100
2022-09-08,SKU_C,32,151,5,100
2022-09-09,SKU_C,23,119,5,100
2022-09-10,SKU_C,24,296,5,100
2022-09-11,SKU_C,21,272,5,100
2022-09-12,SKU_C,26,251,5,100
2022-09-13,SKU_C,33,225,5,100
2022-09-14,SKU_C,31,192,5,100
2022-09-15,SKU_C,33,161,5,100
2022-09-16,SKU_C,31,128,5,100
2022-09-17,SKU_C,22,297,5,100
2022-09-18,SKU_C,26,275,5,100
2022-09-19,SKU_C,24,249,5,100
2022-09-20,SKU_C,34,225,5,100
2022-09-21,SKU_C,22,191,5,100
2022-09-22,SKU_C,32,169,5,100
2022-09-23,SKU_C,32,137,5,100
2022-09-24,SKU_C,37,105,5,100
2022-09-25,SKU_C,26,268,5,100
2022-09-26,SKU_C,31,242,5,100
2022-09-27,SKU_C,39,211,5,100
2022-09-28,SKU_C,25,172,5,100
2022-09-29,SKU_C,20,147,5,100
2022-09-30,SKU_C,18,127,5,100
2022-10-01,SKU_C,31,109,5,100
2022-10-02,SKU_C,18,278,5,100
2022-10-03,SKU_C,26,260,5,100
2022-10-04,SKU_C,30,234,5,100
2022-10-05,SKU_C,29,204,5,100
2022-10-06,SKU_C,30,175,5,100
2022-10-07,SKU_C,29,145,5,100
2022-10-08,SKU_C,34,116,5,100
2022-10-09,SKU_C,23,282,5,100
2022-10-10,SKU_C,25,259,5,100
2022-10-11,SKU_C,24,234,5,100
2022-10-12,SKU_C,32,210,5,100
2022-10-13,SKU_C,33,178,5,100
2022-10-14,SKU_C,30,145,5,100
2022-10-15,SKU_C,34,115,5,100
2022-10-16,SKU_C,22,281,5,100
2022-10-17,SKU_C,37,259,5,100
2022-10-18,SKU_C,36,222,5,100
2022-10-19,SKU_C,32,186,5,100
2022-10-20,SKU_C,37,154,5,100
2022-10-21,SKU_C,20,117,5,100
2022-10-22,SKU_C,26,297,5,100
2022-10-23,SKU_C,25,271,5,100
2022-10-24,SKU_C,32,246,5,100
2022-10-25,SKU_C,24,214,5,100
2022-10-26,SKU_C,33,190,5,100
2022-10-27,SKU_C,36,157,5,100
2022-10-28,SKU_C,33,121,5,100
2022-10-29,SKU_C,31,288,5,100
2022-10-30,SKU_C,24,257,5,100
2022-10-31,SKU_C,25,233,5,100
2022-11-01,SKU_C,36,208,5,100
2022-11-02,SKU_C,33,172,5,100
2022-11-03,SKU_C,29,139,5,100
2022-11-04,SKU_C,28,110,5,100
2022-11-05,SKU_C,20,282,5,100
2022-11-06,SKU_C,25,262,5,100
2022-11-07,SKU_C,40,237,5,100
2022-11-08,SKU_C,24,197,5,100
2022-11-09,SKU_C,31,173,5,100
2022-11-10,SKU_C,35,142,5,100
2022-11-11,SKU_C,24,107,5,100
2022-11-12,SKU_C,32,283,5,100
2022-11-13,SKU_C,35,251,5,100
2022-11-14,SKU_C,31,216,5,100
2022-11-15,SKU_C,45,185,5,100
2022-11-16,SKU_C,23,140,5,100
2022-11-17,SKU_C,37,117,5,100
2022-11-18,SKU_C,31,280,5,100
2022-11-19,SKU_C,35,249,5,100
2022-11-20,SKU_C,34,214,5,100
2022-11-21,SKU_C,28,180,5,100
2022-11-22,SKU_C,33,152,5,100
2022-11-23,SKU_C,23,119,5,100
2022-11-24,SKU_C,35,296,5,100
2022-11-25,SKU_C,34,261,5,100
2022-11-26,SKU_C,36,227,5,100
2022-11-27,SKU_C,38,191,5,100
2022-11-28,SKU_C,35,153,5,100
2022-11-29,SKU_C,34,118,5,100
2022-11-30,SKU_C,29,284,5,100
2022-12-01,SKU_C,30,255,5,100
2022-12-02,SKU_C,39,225,5,100
2022-12-03,SKU_C,41,186,5,100
2022-12-04,SKU_C,33,145,5,100
2022-12-05,SKU_C,34,112,5,100
2022-12-06,SKU_C,30,278,5,100
2022-12-07,SKU_C,40,248,5,100
2022-12-08,SKU_C,38,208,5,100
2022-12-09,SKU_C,44,170,5,100
2022-12-10,SKU_C,30,126,5,100
2022-12-11,SKU_C,33,296,5,100
2022-12-12,SKU_C,36,263,5,100
2022-12-13,SKU_C,39,227,5,100
2022-12-14,SKU_C,34,188,5,100
2022-12-15,SKU_C,31,154,5,100
2022-12-16,SKU_C,40,123,5,100
2022-12-17,SKU_C,40,283,5,100
2022-12-18,SKU_C,32,243,5,100
2022-12-19,SKU_C,43,211,5,100
2022-12-20,SKU_C,42,168,5,100
2022-12-21,SKU_C,37,126,5,100
2022-12-22,SKU_C,37,289,5,100
2022-12-23,SKU_C,40,252,5,100
2022-12-24,SKU_C,33,212,5,100
2022-12-25,SKU_C,38,179,5,100
2022-12-26,SKU_C,27,141,5,100
2022-12-27,SKU_C,42,114,5,100
2022-12-28,SKU_C,30,272,5,100
2022-12-29,SKU_C,46,242,5,100
2022-12-30,SKU_C,37,196,5,100
2022-12-31,SKU_C,37,159,5,100
